,energy,unc_en,intensity,unc_i,symbol,target_abundance,target_unc_a,target_n,target_z,product_half_life_sec,product_unc_hls,product_n,product_z,thermal_xs_mb,thermal_unc_xs_mb,thermal_xs_lib,thermal_xs_unc_lib,atom_count,A0,A_decayed,decays_during_count,n_gamma
1309,600.97,0.03,0.209588,0.0091474905848544,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,47666.05321075587
1310,603.91,0.06,0.117286,0.0083707591650936,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,26674.049644429608
1311,609.369,0.014,3.01196,0.0352350337022685,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,685002.2216380149
1312,621.796,0.014,0.62807,0.0107180353143661,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,142840.32501898697
1313,631.2,0.1,0.4505,0.0276153942575513,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,102456.04219442679
1314,634.55,0.04,0.129778,0.0097608852569836,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,29515.072683481285
1315,636.57,0.03,0.389334,0.010112797881892,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,88545.21805044386
1316,652.26,0.05,0.13533,0.007696010719847,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,30777.74958972647
1317,665.007,0.014,3.3312,0.042191112808268,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,757606.1437471132
1318,670.899,0.022,0.355328,0.0100475995143118,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,80811.32199969207
1319,673.98,0.11,14.79,0.6174172009265696,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,3363651.196571747
1320,673.99,0.05,0.178358,0.0070579618162752,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,40563.49561312668
1321,679.578,0.014,1.1798,0.0162758840005696,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,268318.84257710254
1322,688.32,0.05,0.119368,0.0118293027689716,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,27147.553484271553
1323,698.9,0.3,0.085,0.0171172427686236,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,19331.328715929583
1324,705.94,0.03,0.314382,0.0106535592643961,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,71499.0798161338
1325,708.03,0.06,0.151292,0.0097769502402334,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,34407.94569518139
1326,712.344,0.01,3.21322,0.041713457061241,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,730774.2594894029
1327,718.253,0.01,14.7128,0.1746466146250765,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,3346093.80154975
1328,723.01,0.03,0.300502,0.0126782210502893,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,68342.38755052083
1329,735.375,0.014,0.6246,0.008271251416805,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,142051.15195258372
1330,799.15,0.15,1.224,0.0585699581696965,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,278371.1335093859
1331,799.225,0.01,14.6434,0.1743435975308528,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,3330310.340221685
1332,812.311,0.019,0.444854,0.0095743672898004,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,101171.98711289573
1333,812.6,0.3,0.187,0.0681422042496425,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,42528.92317504507
1334,834.789,0.014,0.83974,0.0151412317860866,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,190979.8820695848
1335,836.797,0.01,11.5204,0.1617233440168734,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,2620054.5804587663
1336,866.912,0.017,8.2586,0.0914144955682631,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1878231.898039718
1337,881.957,0.021,0.73564,0.0087323307312538,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,167304.6900774875
1338,883.897,0.01,7.4258,0.0876276782757594,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1688830.3621029395
1339,884.5,0.5,0.204,0.0681692012568725,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,46395.18891823098
1340,888.031,0.01,3.94192,0.0504028729339905,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,896500.6034340839
1341,889.85,0.03,0.296338,0.0106266798672021,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,67395.37987083694
1342,928.02,0.08,0.146434,0.0083945582968968,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,33303.10340221685
1343,933.878,0.015,0.74952,0.0087933838765289,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,170461.38234310044
1344,943.48,0.015,0.75646,0.0088241770154502,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,172039.72847590694
1345,966.74,0.05,0.174194,0.0091088697981692,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,39616.48793344279
1346,988.05,0.12,15.64,0.7731907914609434,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,3556964.483731043
1347,988.2,0.017,0.77728,0.0089176005741454,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,176774.7668743264
1348,992.37,0.04,0.215834,0.0091550264336046,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,49086.5647302817
1349,996.054,0.014,1.54762,0.0178038450903168,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,351971.18761584634
1350,997.6,0.1,1.19,0.0581807528311554,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,270638.6020230141
1351,1020.75,0.15,2.108,0.1608389256367997,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,479416.9521550536
1352,1030.6,0.1,20.57,0.8346592118942917,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,4678181.5492549585
1353,1030.8,0.05,0.222774,0.0084812504384671,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,50664.9108630882
1354,1036.45,0.04,0.34353,0.0107001740640047,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,78128.13357392105
1355,1042.392,0.014,1.31166,0.0167915722908844,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,298307.41910042585
1356,1053.7,0.1,1.547,0.0771295014893782,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,351830.18262991833
1357,1063.7,0.2,3.468,0.1306237344436301,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,788718.2116099269
1358,1064.336,0.014,5.47566,0.0681085376439694,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1245315.0987843173
1359,1082.247,0.014,2.85234,0.0345386754233569,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,648700.2605834656
1360,1085.264,0.022,0.61766,0.0113212455145182,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,140472.80581977722
1361,1092.538,0.014,0.340754,0.0127309500431036,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,77496.79512079846
1362,1110.44,0.03,0.512866,0.0130270138174487,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,116639.7792143993
1363,1116.3,0.1,0.68,0.053450912059571,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,154650.62972743667
1364,1136.21,0.06,0.138106,0.0070109646269254,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,31409.088042849067
1365,1148.75,0.05,0.175582,0.0084235271116082,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,39932.157160004084
1366,1179.36,0.05,0.134636,0.007695378873064,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,30619.914976445823
1367,1191.861,0.014,4.3722,0.0522124467919288,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,994358.0636680861
1368,1206.46,0.04,0.490658,0.0129825378489723,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,111589.07158941854
1369,1208.22,0.04,0.472614,0.0129477445526238,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,107485.37164412168
1370,1226.124,0.014,1.34636,0.0169335288702621,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,306199.1497644582
1371,1238.72,0.05,0.188074,0.0084375120148062,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,42773.18019905576
1372,1245.38,0.02,0.73564,0.0087323307312538,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,167304.6900774875
1373,1259.603,0.014,0.99242,0.0099642410649281,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,225703.49699132744
1374,1274.2,0.04,0.181134,0.0084296268600691,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,41194.83406624927
1375,1294.324,0.014,2.29714,0.0384446680308206,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,522432.56995894684
1376,1299.419,0.014,5.29522,0.0673638842407413,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1204278.0993313487
1377,1303.3,0.3,0.85,0.0547813836992093,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,193313.2871592958
1378,1305.93,0.023,0.74258,0.0148753789867687,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,168883.03621029397
1379,1317.259,0.014,4.3375,0.0520620024586069,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,986466.3330040537
1380,1341.498,0.01,5.44096,0.0679640375492804,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1237423.3681202848
1381,1345.74,0.05,0.220692,0.0105307264706666,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,50191.40702324624
1382,1352.799,0.01,4.7192,0.0592960066109008,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,1073275.3703084101
1383,1383.26,0.06,0.134636,0.0104550944519884,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,30619.914976445823
1384,1385.35,0.06,0.261638,0.0105792875469003,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,59503.649206804505
1385,1408.73,0.09,0.086056,0.0083510468804815,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,19571.49204680042
1386,1421.014,0.02,1.15898,0.0161980523520576,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,263583.8041786831
1387,1436.179,0.021,0.95772,0.0155004645091687,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,217811.76632729504
1388,1447.73,0.03,0.546872,0.011130664849864,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,124373.67526515108
1389,1455.66,0.05,0.27413,0.0105956937007446,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,62344.672245856185
1390,1475.58,0.02,0.83974,0.0151412317860866,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,190979.8820695848
1391,1507.81,0.03,0.47539,0.0116202169084746,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,108116.71009724427
1392,1531.09,0.06,0.20126,0.0084532883542441,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,45772.03785138808
1393,1549.3,0.8,0.051,0.0170423003142181,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,11598.797229557746
1394,1555.019,0.014,2.57474,0.0333874242792102,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,585566.4152712062
1395,1558.9,0.2,1.19,0.0735391052434009,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,270638.6020230141
1396,1565.25,0.06,0.191544,0.0077577287913409,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,43562.35326545901
1397,1642.8,0.6,0.17,0.0850940655980192,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,38662.65743185917
1398,1646.17,0.05,0.221386,0.0071209286613474,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,50349.24163652689
1399,1660.1,0.1,1.904,0.1922915494763095,Se,8.82,0.15,48,34,1338.0,12.0,49,34,44.413639999999994,,endf,MISSING_COVARIANCE,7.063202327553192e+17,26510.973507931234,19428.293080281754,22742739.665799506,433021.76323682256
